sales_id,ad_placed_on,sold_on,original_selling_price,Region,State,City,seller_type,owner,car_id
2249,2/15/2021 9:14:00 AM,2/22/2021 6:47:00 AM,550000,Central,Michigan,Holland,Individual,First Owner,125725
2250,2/15/2021 9:34:00 AM,2/24/2021 10:28:00 AM,400000,Central,Michigan,Grand Rapids,Individual,Second Owner,125726
2251,2/15/2021 9:35:00 AM,2/21/2021 5:46:00 PM,170000,Central,Michigan,Grand Rapids,Individual,Second Owner,125727
2252,2/15/2021 9:41:00 AM,3/1/2021 12:58:00 PM,600000,Central,Michigan,Grand Rapids,Individual,Second Owner,125728
2253,2/15/2021 9:50:00 AM,2/24/2021 2:36:00 PM,130000,South,Kentucky,Murray,Individual,Second Owner,125729
2255,2/15/2021 9:55:00 AM,3/1/2021 3:29:00 PM,100000,East,New Hampshire,Concord,Individual,Second Owner,125731
2256,2/15/2021 10:10:00 AM,2/22/2021 10:20:00 AM,310000,East,Vermont,Essex Junction,Individual,First Owner,125732
2257,2/15/2021 11:00:00 AM,3/1/2021 11:22:00 AM,35000,East,Massachusetts,Wilbraham,Individual,First Owner,125733
2258,2/15/2021 11:04:00 AM,2/20/2021 2:21:00 PM,200000,South,Kentucky,Murray,Individual,Third Owner,125734
2260,2/15/2021 11:11:00 AM,null,650000,South,Kentucky,Murray,Individual,First Owner,125736
2261,2/15/2021 11:20:00 AM,2/22/2021 7:22:00 PM,210000,East,Massachusetts,Concord,Individual,First Owner,125737
2262,2/15/2021 11:21:00 AM,3/2/2021 6:57:00 PM,509999,East,Ohio,Willoughby,Individual,First Owner,125738
2263,2/15/2021 11:25:00 AM,null,229999,Central,Oklahoma,Bartlesville,Individual,First Owner,125739
2264,2/15/2021 11:43:00 AM,2/23/2021 12:53:00 PM,409999,East,Ohio,Youngstown,Individual,Second Owner,125740
2265,2/15/2021 12:03:00 PM,3/6/2021 2:05:00 PM,130000,East,Ohio,Willoughby,Individual,First Owner,125741
2266,2/15/2021 12:18:00 PM,2/20/2021 10:43:00 AM,95000,East,Ohio,Willoughby,Individual,First Owner,125742
2267,2/15/2021 12:56:00 PM,3/2/2021 3:07:00 PM,225000,East,Ohio,Xenia,Individual,Second Owner,125743
2269,2/15/2021 1:38:00 PM,2/21/2021 4:22:00 PM,775000,East,Ohio,Youngstown,Individual,First Owner,125745
2270,2/15/2021 1:44:00 PM,2/22/2021 1:50:00 PM,420000,East,Ohio,Xenia,Individual,First Owner,125746
2271,2/15/2021 2:07:00 PM,2/22/2021 3:46:00 PM,480000,East,Ohio,Youngstown,Individual,First Owner,125747
2273,2/15/2021 2:09:00 PM,3/6/2021 8:45:00 AM,260000,East,Ohio,Willoughby,Individual,Second Owner,125749
2275,2/15/2021 2:32:00 PM,2/24/2021 1:52:00 PM,600000,East,Ohio,Willoughby,Individual,First Owner,125751
2276,2/15/2021 2:37:00 PM,2/21/2021 1:43:00 PM,140000,Central,Oklahoma,Bartlesville,Individual,Second Owner,125752
2277,2/15/2021 2:38:00 PM,null,130000,Central,Oklahoma,Bartlesville,Individual,Third Owner,125753
2278,2/15/2021 2:47:00 PM,2/24/2021 2:26:00 PM,195000,East,New Jersey,Fair Lawn,Dealer,First Owner,125754
2279,2/15/2021 3:27:00 PM,2/23/2021 4:12:00 PM,210000,East,Massachusetts,Marlborough,Dealer,Second Owner,125755
2280,2/15/2021 3:54:00 PM,2/23/2021 1:18:00 PM,130000,West,California,Chula Vista,Individual,Third Owner,125756
2281,2/15/2021 4:00:00 PM,2/20/2021 5:57:00 AM,141000,West,California,Citrus Heights,Individual,Third Owner,125757
2282,2/15/2021 4:04:00 PM,2/20/2021 2:21:00 PM,280000,West,California,Claremont,Individual,First Owner,125758
2283,2/15/2021 4:18:00 PM,2/23/2021 8:44:00 AM,350000,West,California,Citrus Heights,Individual,First Owner,125759
2284,2/15/2021 4:27:00 PM,3/13/2021 9:23:00 AM,575000,West,California,Chula Vista,Individual,First Owner,125760
2285,2/15/2021 4:31:00 PM,2/20/2021 8:05:00 AM,550000,West,California,Chula Vista,Individual,First Owner,125761
2287,2/15/2021 5:11:00 PM,2/24/2021 9:54:00 AM,120000,West,California,Claremont,Individual,Second Owner,125763
2288,2/15/2021 5:25:00 PM,3/6/2021 9:33:00 AM,320000,West,California,Claremont,Individual,First Owner,125764
2289,2/15/2021 5:42:00 PM,3/11/2021 10:34:00 AM,250000,East,Massachusetts,Mansfield,Individual,First Owner,125765
2290,2/15/2021 5:55:00 PM,3/3/2021 1:15:00 PM,300000,West,California,Claremont,Individual,First Owner,125766
2291,2/15/2021 6:16:00 PM,2/23/2021 2:43:00 PM,250000,East,Connecticut,Norwich,Individual,First Owner,125767
2293,2/15/2021 6:47:00 PM,3/3/2021 2:28:00 PM,750000,Central,Texas,Garland,Individual,First Owner,125769
2294,2/15/2021 7:29:00 PM,2/23/2021 12:25:00 PM,151000,Central,Texas,Georgetown,Individual,Second Owner,125770
2295,2/15/2021 8:14:00 PM,2/23/2021 11:45:00 AM,300000,Central,Texas,Grand Prairie,Individual,First Owner,125771
2296,2/15/2021 8:37:00 PM,3/6/2021 8:43:00 AM,577000,Central,Texas,Grand Prairie,Individual,First Owner,125772
2297,2/15/2021 8:49:00 PM,2/22/2021 2:48:00 PM,229999,Central,Texas,Grand Prairie,Individual,First Owner,125773
2298,2/15/2021 8:50:00 PM,3/7/2021 8:47:00 AM,500000,Central,Texas,Grand Prairie,Individual,First Owner,125774
2299,2/15/2021 8:56:00 PM,2/23/2021 5:15:00 PM,840000,Central,Texas,Grand Prairie,Individual,First Owner,125775
2300,2/15/2021 9:12:00 PM,3/2/2021 10:27:00 AM,900000,Central,Texas,Georgetown,Individual,First Owner,125776
2301,2/15/2021 9:21:00 PM,null,650000,Central,Texas,Georgetown,Individual,First Owner,125777
2302,2/15/2021 9:34:00 PM,2/21/2021 5:42:00 PM,650000,Central,Texas,Garland,Individual,First Owner,125778
2303,2/15/2021 9:50:00 PM,null,250000,Central,Texas,Grapevine,Individual,First Owner,125779
2304,2/15/2021 10:46:00 PM,2/23/2021 8:17:00 AM,550000,Central,Illinois,Alton,Individual,First Owner,125780
2305,2/15/2021 10:32:00 PM,2/24/2021 5:42:00 PM,250000,Central,Illinois,Alton,Individual,Fourth & Above Owner,125781
2306,2/15/2021 10:46:00 PM,2/22/2021 3:05:00 PM,350000,Central,Illinois,Arlington Heights,Individual,Second Owner,125782
2307,2/15/2021 10:48:00 PM,3/1/2021 10:45:00 AM,185000,Central,Illinois,Arlington Heights,Individual,Second Owner,125783
2308,2/15/2021 11:00:00 PM,null,229999,Central,Illinois,Arlington Heights,Individual,Third Owner,125784
2309,2/15/2021 11:30:00 PM,3/5/2021 9:43:00 AM,1000000,Central,Illinois,Alton,Individual,First Owner,125785
2310,2/15/2021 11:49:00 PM,2/23/2021 1:16:00 PM,490000,East,Pennsylvania,State College,Individual,First Owner,125786
2311,2/15/2021 11:49:00 PM,2/22/2021 5:14:00 PM,150000,East,Pennsylvania,State College,Individual,Second Owner,125787
2312,2/16/2021 1:41:00 AM,2/23/2021 6:45:00 PM,600000,East,Pennsylvania,Radnor,Individual,First Owner,125788
2313,2/16/2021 2:03:00 AM,3/17/2021 5:38:00 AM,270000,East,Pennsylvania,Scranton,Individual,Second Owner,125789
2314,2/16/2021 7:54:00 AM,3/1/2021 8:35:00 AM,60000,East,Pennsylvania,Scranton,Individual,Second Owner,125790
2315,2/16/2021 8:04:00 AM,2/23/2021 12:43:00 PM,150000,East,Pennsylvania,State College,Individual,Second Owner,125791
2316,2/16/2021 8:20:00 AM,2/24/2021 12:04:00 PM,335000,East,Pennsylvania,Scranton,Dealer,First Owner,125792
2317,2/16/2021 8:43:00 AM,3/1/2021 3:52:00 PM,525000,East,Pennsylvania,Reading,Individual,Second Owner,125793
2318,2/16/2021 8:58:00 AM,3/7/2021 1:43:00 PM,465000,East,Pennsylvania,Reading,Dealer,First Owner,125794
2319,2/16/2021 9:42:00 AM,3/1/2021 12:16:00 PM,83000,East,Pennsylvania,State College,Individual,Second Owner,125795
2320,2/16/2021 9:35:00 AM,2/24/2021 9:02:00 AM,300000,East,Pennsylvania,Scranton,Individual,First Owner,125796
2321,2/16/2021 9:42:00 AM,3/2/2021 2:09:00 PM,350000,East,Pennsylvania,Wilkes Barre,Individual,First Owner,125797
2322,2/16/2021 9:46:00 AM,3/2/2021 5:10:00 PM,300000,East,Pennsylvania,Reading,Individual,First Owner,125798
2323,2/16/2021 9:59:00 AM,3/8/2021 1:22:00 AM,250000,Central,Missouri,Ferguson,Individual,First Owner,125799
2324,2/16/2021 10:24:00 AM,2/22/2021 10:25:00 AM,114999,Central,Missouri,Ferguson,Individual,Second Owner,125800
2325,2/16/2021 10:25:00 AM,2/20/2021 1:03:00 PM,700000,Central,Missouri,Ferguson,Individual,First Owner,125801
2326,2/16/2021 10:33:00 AM,3/7/2021 9:12:00 PM,250000,Central,Missouri,Ferguson,Individual,Second Owner,125802
2327,2/16/2021 10:35:00 AM,2/22/2021 2:14:00 PM,350000,East,Pennsylvania,Harrisburg,Individual,First Owner,125803
2328,2/16/2021 10:39:00 AM,3/1/2021 6:48:00 PM,80000,East,Pennsylvania,Erie,Individual,First Owner,125804
2329,2/16/2021 10:48:00 AM,3/1/2021 2:58:00 PM,850000,West,Oregon,Coos Bay,Individual,First Owner,125805
2331,2/16/2021 10:51:00 AM,2/20/2021 1:15:00 PM,90000,West,Oregon,Coos Bay,Individual,Third Owner,125807
2332,2/16/2021 11:29:00 AM,null,600000,East,Pennsylvania,Erie,Individual,First Owner,125808
2333,2/16/2021 11:31:00 AM,2/22/2021 11:43:00 AM,135000,Central,Missouri,Ferguson,Individual,First Owner,125809
2334,2/16/2021 11:53:00 AM,3/2/2021 4:39:00 PM,150000,Central,Texas,Deer Park,Individual,First Owner,125810
2335,2/16/2021 12:33:00 PM,null,259000,Central,Texas,Deer Park,Individual,First Owner,125811
2336,2/16/2021 12:48:00 PM,2/20/2021 5:17:00 AM,220000,South,Tennessee,Farragut,Individual,First Owner,125812
2337,2/16/2021 12:58:00 PM,2/22/2021 9:45:00 PM,246000,Central,Texas,Deer Park,Individual,Second Owner,125813
2338,2/16/2021 1:16:00 PM,3/3/2021 10:18:00 AM,240000,Central,Texas,Deer Park,Individual,First Owner,125814
2339,2/16/2021 1:35:00 PM,3/6/2021 2:13:00 PM,946000,South,Virginia,Blacksburg,Individual,First Owner,125815
2340,2/16/2021 1:37:00 PM,2/25/2021 6:09:00 AM,215000,South,Virginia,Blacksburg,Individual,First Owner,125816
2341,2/16/2021 1:57:00 PM,3/10/2021 10:06:00 AM,50000,South,Virginia,Charlottesville,Individual,Fourth & Above Owner,125817
2342,2/16/2021 2:13:00 PM,2/24/2021 11:33:00 AM,310000,South,Virginia,Charlottesville,Individual,First Owner,125818
2343,2/16/2021 2:22:00 PM,2/24/2021 10:43:00 AM,220000,South,Virginia,Burke,Individual,First Owner,125819
2344,2/16/2021 2:28:00 PM,3/1/2021 9:29:00 AM,195000,South,Virginia,Burke,Individual,Third Owner,125820
2345,2/16/2021 2:56:00 PM,2/24/2021 2:14:00 PM,650000,South,Virginia,Blacksburg,Individual,First Owner,125821
2346,2/16/2021 3:11:00 PM,2/24/2021 5:12:00 PM,350000,South,Virginia,Chesapeake,Individual,First Owner,125822
2347,2/16/2021 3:53:00 PM,2/24/2021 4:07:00 PM,360000,South,Virginia,Burke,Individual,First Owner,125823
2348,2/16/2021 3:56:00 PM,3/6/2021 2:35:00 PM,550000,South,Virginia,Charlottesville,Individual,Second Owner,125824
2349,2/16/2021 4:26:00 PM,3/6/2021 10:07:00 AM,490000,South,Virginia,Charlottesville,Individual,First Owner,125825
2350,2/16/2021 4:36:00 PM,3/8/2021 9:51:00 AM,195000,South,Virginia,Burke,Individual,Second Owner,125826
2351,2/16/2021 4:54:00 PM,3/1/2021 3:28:00 PM,125000,South,Virginia,Charlottesville,Individual,Fourth & Above Owner,125827
2352,2/16/2021 5:42:00 PM,3/4/2021 9:22:00 AM,459999,South,Virginia,Blacksburg,Individual,First Owner,125828
2353,2/16/2021 5:46:00 PM,null,275000,South,Virginia,Charlottesville,Individual,First Owner,125829
2354,2/16/2021 6:51:00 PM,3/7/2021 4:54:00 PM,680000,South,South Carolina,Taylors,Individual,First Owner,125830
2355,2/16/2021 7:09:00 PM,2/21/2021 1:37:00 PM,600000,West,California,South Lake Tahoe,Individual,First Owner,125831
2356,2/16/2021 7:36:00 PM,3/7/2021 4:53:00 PM,720000,West,Oregon,Pendleton,Individual,First Owner,125832
2358,2/16/2021 7:56:00 PM,null,356000,South,South Carolina,Taylors,Individual,First Owner,125834
2359,2/16/2021 7:43:00 PM,null,225000,South,South Carolina,Taylors,Individual,First Owner,125835
2360,2/16/2021 7:56:00 PM,2/24/2021 4:47:00 PM,725000,West,California,South Lake Tahoe,Individual,First Owner,125836
2361,2/16/2021 8:02:00 PM,3/14/2021 11:25:00 AM,130000,East,Connecticut,Seymour,Individual,First Owner,125837
2362,2/16/2021 8:12:00 PM,3/2/2021 3:19:00 PM,300000,West,California,South Lake Tahoe,Individual,First Owner,125838
2363,2/16/2021 8:55:00 PM,null,400000,East,Connecticut,Watertown,Individual,Second Owner,125839
2364,2/16/2021 9:51:00 PM,2/23/2021 8:15:00 AM,550000,East,New Jersey,East Brunswick,Individual,First Owner,125840
2365,2/16/2021 10:44:00 PM,3/3/2021 11:34:00 AM,120000,West,California,South Lake Tahoe,Individual,Second Owner,125841
2366,2/16/2021 11:14:00 PM,3/10/2021 2:07:00 PM,409999,West,Oregon,Pendleton,Individual,Second Owner,125842
2367,2/16/2021 11:15:00 PM,3/7/2021 5:22:00 AM,110000,West,Oregon,Pendleton,Individual,Second Owner,125843
2368,2/16/2021 11:30:00 PM,3/29/2021 2:06:00 PM,450000,South,South Carolina,Taylors,Individual,First Owner,125844
2369,2/17/2021 12:29:00 AM,2/25/2021 12:13:00 PM,610000,South,South Carolina,Taylors,Individual,First Owner,125845
2370,2/17/2021 1:16:00 AM,2/24/2021 10:38:00 AM,515000,East,New Jersey,New Brunswick,Dealer,First Owner,125846
2371,2/17/2021 3:09:00 AM,2/20/2021 2:44:00 PM,925000,East,Massachusetts,Dennis,Dealer,First Owner,125847
2372,2/17/2021 7:39:00 AM,2/23/2021 1:05:00 PM,860000,East,New Jersey,Palisades Park,Dealer,First Owner,125848
2373,2/17/2021 8:05:00 AM,3/8/2021 7:37:00 PM,225000,East,New Jersey,Lindenwold,Dealer,Second Owner,125849
2374,2/17/2021 8:20:00 AM,2/22/2021 5:32:00 PM,500000,South,South Carolina,Taylors,Dealer,First Owner,125850
2375,2/17/2021 8:30:00 AM,3/8/2021 5:26:00 AM,600000,West,California,South Lake Tahoe,Dealer,First Owner,125851
2376,2/17/2021 8:54:00 AM,2/22/2021 2:18:00 PM,195000,West,Oregon,Pendleton,Dealer,First Owner,125852
2377,2/17/2021 9:06:00 AM,2/24/2021 10:49:00 AM,265000,West,Oregon,Pendleton,Dealer,First Owner,125853
2378,2/17/2021 10:01:00 AM,3/2/2021 10:51:00 AM,650000,West,Oregon,Pendleton,Dealer,First Owner,125854
2379,2/17/2021 10:07:00 AM,3/3/2021 3:59:00 PM,415000,West,California,South Lake Tahoe,Dealer,First Owner,125855
2380,2/17/2021 10:32:00 AM,3/3/2021 7:17:00 AM,600000,South,Virginia,Petersburg,Dealer,First Owner,125856
2381,2/17/2021 10:32:00 AM,3/7/2021 8:23:00 AM,340000,South,Virginia,Portsmouth,Dealer,First Owner,125857
2382,2/17/2021 10:48:00 AM,2/22/2021 9:54:00 AM,350000,South,Virginia,Portsmouth,Dealer,First Owner,125858
2383,2/17/2021 10:53:00 AM,3/20/2021 10:14:00 AM,265000,South,Virginia,Richmond,Dealer,Second Owner,125859
2384,2/17/2021 11:03:00 AM,4/27/2021 7:16:00 AM,625000,South,Virginia,Petersburg,Individual,First Owner,125860
2385,2/17/2021 11:22:00 AM,2/23/2021 4:04:00 PM,245000,South,Virginia,Petersburg,Individual,Second Owner,125861
2386,2/17/2021 11:27:00 AM,3/17/2021 12:34:00 PM,395000,South,Virginia,Oakton,Individual,First Owner,125862
2388,2/17/2021 12:04:00 PM,3/28/2021 1:49:00 PM,490000,South,Virginia,Petersburg,Individual,First Owner,125864
2390,2/17/2021 12:40:00 PM,2/23/2021 1:53:00 PM,955000,South,Virginia,Portsmouth,Individual,First Owner,125866
2391,2/17/2021 1:05:00 PM,3/2/2021 11:09:00 AM,525000,South,Virginia,Richmond,Individual,First Owner,125867
2392,2/17/2021 1:53:00 PM,3/11/2021 7:09:00 AM,550000,South,Virginia,Petersburg,Individual,First Owner,125868
2393,2/17/2021 1:57:00 PM,null,200000,South,Virginia,Oakton,Individual,Second Owner,125869
2394,2/17/2021 2:18:00 PM,3/2/2021 1:22:00 PM,500000,South,Virginia,Oakton,Individual,First Owner,125870
2395,2/17/2021 2:18:00 PM,3/2/2021 2:41:00 PM,825000,South,Virginia,Oakton,Individual,First Owner,125871
2396,2/17/2021 3:00:00 PM,3/8/2021 10:49:00 AM,250000,South,Virginia,Richmond,Individual,First Owner,125872
2397,2/17/2021 3:15:00 PM,3/16/2021 5:16:00 PM,600000,East,Maine,Sanford,Individual,First Owner,125873
2398,2/17/2021 3:29:00 PM,2/23/2021 4:47:00 PM,1325000,East,Connecticut,Bristol,Individual,First Owner,125874
2399,2/17/2021 3:53:00 PM,3/3/2021 11:47:00 AM,770000,East,New York,Albany,Individual,First Owner,125875
2400,2/17/2021 4:10:00 PM,3/6/2021 10:33:00 AM,415000,South,Virginia,Portsmouth,Individual,First Owner,125876
2401,2/17/2021 4:16:00 PM,3/1/2021 12:03:00 PM,825000,South,Virginia,Portsmouth,Individual,Second Owner,125877
2402,2/17/2021 4:23:00 PM,3/9/2021 2:44:00 PM,530000,West,California,Temecula,Individual,First Owner,125878
2403,2/17/2021 4:52:00 PM,3/2/2021 5:43:00 PM,425000,West,California,Temecula,Individual,Third Owner,125879
2404,2/17/2021 5:21:00 PM,3/3/2021 12:16:00 PM,310000,West,Arizona,Tucson,Individual,Second Owner,125880
2405,2/17/2021 5:37:00 PM,3/10/2021 1:06:00 PM,390000,West,Arizona,Tucson,Individual,First Owner,125881
2406,2/17/2021 5:46:00 PM,3/3/2021 8:34:00 AM,700000,West,Arizona,Tucson,Individual,First Owner,125882
2407,2/17/2021 5:46:00 PM,4/9/2021 12:23:00 AM,200000,South,Arkansas,Benton,Individual,Second Owner,125883
2408,2/17/2021 5:56:00 PM,3/2/2021 12:09:00 PM,1050000,South,Arkansas,Benton,Individual,First Owner,125884
2409,2/17/2021 6:06:00 PM,3/1/2021 3:24:00 PM,580000,West,California,Temecula,Individual,First Owner,125885
2410,2/17/2021 6:27:00 PM,3/9/2021 9:14:00 AM,200000,West,California,Temecula,Individual,Second Owner,125886
2411,2/17/2021 6:48:00 PM,3/6/2021 7:48:00 AM,245000,West,Arizona,Yuma,Individual,First Owner,125887
2412,2/17/2021 7:05:00 PM,3/1/2021 10:05:00 AM,210000,West,Arizona,Tucson,Individual,Second Owner,125888
2413,2/17/2021 7:52:00 PM,3/8/2021 12:14:00 PM,50000,West,Arizona,Yuma,Individual,Second Owner,125889
2414,2/17/2021 10:27:00 PM,3/1/2021 5:52:00 PM,700000,South,Arkansas,Bella Vista,Individual,Second Owner,125890
2415,2/17/2021 10:34:00 PM,2/23/2021 2:54:00 PM,660000,South,Arkansas,Bella Vista,Individual,First Owner,125891
2416,2/17/2021 11:07:00 PM,2/24/2021 10:47:00 AM,630000,West,Arizona,Surprise,Individual,Second Owner,125892
2417,2/18/2021 1:57:00 AM,3/4/2021 8:32:00 AM,950000,South,Arkansas,Bella Vista,Individual,First Owner,125893
2418,2/18/2021 4:35:00 AM,2/25/2021 5:28:00 AM,740000,West,Arizona,Yuma,Individual,First Owner,125894
2419,2/18/2021 7:45:00 AM,3/16/2021 10:09:00 AM,570000,South,Arkansas,Bella Vista,Individual,First Owner,125895
2420,2/18/2021 10:22:00 AM,3/5/2021 5:22:00 AM,450000,West,Arizona,Tucson,Individual,Third Owner,125896
2421,2/18/2021 10:39:00 AM,3/21/2021 8:37:00 AM,390000,South,Arkansas,Benton,Individual,First Owner,125897
2422,2/18/2021 11:04:00 AM,3/2/2021 4:15:00 PM,180000,South,Arkansas,Benton,Individual,Second Owner,125898
2423,2/18/2021 11:09:00 AM,3/2/2021 2:32:00 PM,130000,West,Arizona,Yuma,Individual,First Owner,125899
2424,2/18/2021 11:48:00 AM,3/1/2021 5:06:00 PM,270000,West,Arizona,Yuma,Individual,Second Owner,125900
2425,2/18/2021 11:49:00 AM,2/24/2021 12:07:00 PM,60000,West,Arizona,Tempe,Individual,Third Owner,125901
2426,2/18/2021 12:23:00 PM,3/16/2021 8:50:00 AM,170000,South,Arkansas,Bella Vista,Individual,Third Owner,125902
2427,2/18/2021 12:27:00 PM,3/16/2021 9:28:00 AM,978999,South,Arkansas,Bella Vista,Individual,First Owner,125903
2428,2/18/2021 12:36:00 PM,2/24/2021 4:12:00 PM,490000,West,Arizona,Tucson,Individual,First Owner,125904
2429,2/18/2021 12:45:00 PM,3/2/2021 10:05:00 AM,280000,West,Arizona,Tucson,Individual,Second Owner,125905
2430,2/18/2021 1:14:00 PM,3/20/2021 2:08:00 PM,390000,West,Arizona,Tempe,Individual,First Owner,125906
2431,2/18/2021 1:19:00 PM,null,170000,West,California,Temecula,Individual,Fourth & Above Owner,125907
2432,2/18/2021 1:29:00 PM,3/1/2021 8:07:00 AM,45000,West,Arizona,Tempe,Individual,First Owner,125908
2433,2/18/2021 1:44:00 PM,3/13/2021 1:27:00 PM,640000,West,Arizona,Tempe,Individual,Second Owner,125909
2434,2/18/2021 1:45:00 PM,3/1/2021 2:32:00 PM,650000,West,Arizona,Tempe,Individual,Second Owner,125910
2435,2/18/2021 2:04:00 PM,3/7/2021 11:13:00 AM,500000,West,Arizona,Surprise,Individual,First Owner,125911
2436,2/18/2021 2:29:00 PM,3/16/2021 9:45:00 AM,90000,West,Arizona,Tempe,Individual,Second Owner,125912
2437,2/18/2021 2:33:00 PM,2/24/2021 10:17:00 AM,480000,West,Arizona,Tempe,Individual,Second Owner,125913
2438,2/18/2021 2:36:00 PM,2/24/2021 8:12:00 AM,630000,West,California,Temecula,Individual,First Owner,125914
2439,2/18/2021 2:36:00 PM,2/24/2021 8:14:00 AM,250000,West,California,Temecula,Individual,First Owner,125915
2440,2/18/2021 2:39:00 PM,3/2/2021 2:57:00 PM,330000,Central,Illinois,Naperville,Individual,Fourth & Above Owner,125916
2441,2/18/2021 2:40:00 PM,3/1/2021 1:25:00 PM,180000,Central,Illinois,Naperville,Individual,Second Owner,125917
2442,2/18/2021 2:47:00 PM,3/3/2021 11:09:00 AM,210000,Central,Illinois,Mundelein,Individual,Second Owner,125918
2443,2/18/2021 2:53:00 PM,3/13/2021 7:12:00 PM,550000,East,Maine,Sanford,Individual,First Owner,125919
2444,2/18/2021 2:57:00 PM,2/24/2021 10:37:00 AM,950000,Central,Illinois,Naperville,Individual,First Owner,125920
2445,2/18/2021 3:02:00 PM,3/10/2021 1:39:00 PM,430000,Central,Illinois,Naperville,Individual,Second Owner,125921
2446,2/18/2021 3:29:00 PM,3/2/2021 3:52:00 PM,348000,Central,Illinois,Naperville,Individual,Second Owner,125922
2447,2/18/2021 3:30:00 PM,3/6/2021 7:17:00 PM,196000,Central,Illinois,Naperville,Individual,Second Owner,125923
2448,2/18/2021 3:34:00 PM,2/24/2021 3:24:00 AM,150000,East,New Jersey,Cranford,Individual,Second Owner,125924
2450,2/18/2021 3:41:00 PM,3/1/2021 3:17:00 PM,150000,East,New Hampshire,Laconia,Individual,Second Owner,125926
